Name;Number_of_columns_X;Number_of_columns_Y;Column_spacing_minimum_(mm);Beam_span_maximum_(mm);Y_label
Structure_7_195_5;9;7;1000;7000;0.553549
Structure_3_196_5;5;7;1000;9000;0.188744
Structure_4_196_5;6;7;1000;9000;0.126412
Structure_5_196_5;7;7;1000;8000;0.56857
Structure_6_196_5;8;7;1000;5000;0.65464
Structure_7_196_5;9;7;1000;4000;0.616092
Structure_3_197_5;5;7;1000;8000;0.589629
Structure_4_197_5;6;7;1000;8000;0.572052
Structure_5_197_5;7;7;1000;8000;0.532508
Structure_6_197_5;8;7;1000;8000;0.518403
Structure_7_197_5;9;7;1000;8000;0.479143
Structure_3_198_5;5;7;1000;9000;0.244063
Structure_4_198_5;6;7;1000;7000;0.606112
Structure_5_198_5;7;7;1000;6000;0.620189
Structure_6_198_5;8;7;1000;6000;0.595456
Structure_7_198_5;9;7;1000;6000;0.572014
Structure_3_199_5;5;7;1000;6000;0.687411
Structure_4_199_5;6;7;1000;6000;0.678176
Structure_5_199_5;7;7;1000;6000;0.636864
Structure_6_199_5;8;7;1000;6000;0.619841
Structure_7_199_5;9;7;1000;6000;0.578963
Structure_3_200_5;5;7;1000;8000;0.604355
Structure_4_200_5;6;7;1000;8000;0.580066
Structure_5_200_5;7;7;1000;8000;0.555916
Structure_6_200_5;8;7;1000;7000;0.581237
Structure_7_200_5;9;7;1000;6000;0.588986
Structure_3_0_6;5;8;1000;7000;0.624012
Structure_4_0_6;6;8;1000;6000;0.6582
Structure_5_0_6;7;8;1000;6000;0.625684
Structure_6_0_6;8;8;1000;4000;0.62918
Structure_7_0_6;9;8;1000;4000;0.600989
Structure_3_1_6;5;8;1000;7000;0.651272
Structure_4_1_6;6;8;1000;5000;0.66313
Structure_5_1_6;7;8;1000;5000;0.639439
Structure_6_1_6;8;8;1000;4000;0.629792
Structure_7_1_6;9;8;1000;4000;0.585813
Structure_3_2_6;5;8;1000;12000;0
Structure_4_2_6;6;8;1000;10000;0.04979
Structure_5_2_6;7;8;1000;6000;0.628889
Structure_6_2_6;8;8;1000;6000;0.599316
Structure_7_2_6;9;8;1000;6000;0.570714
Structure_3_3_6;5;8;1000;6000;0.703207
Structure_4_3_6;6;8;1000;6000;0.659467
Structure_5_3_6;7;8;1000;6000;0.612394
Structure_6_3_6;8;8;1000;6000;0.567935
Structure_7_3_6;9;8;1000;6000;0.52415
Structure_3_4_6;5;8;1000;10000;0
Structure_4_4_6;6;8;1000;8000;0.489357
Structure_5_4_6;7;8;1000;7000;0.530014
Structure_6_4_6;8;8;1000;7000;0.502143
Structure_7_4_6;9;8;1000;5000;0.560048
Structure_3_5_6;5;8;1000;7000;0.633611
Structure_4_5_6;6;8;1000;7000;0.589571
Structure_5_5_6;7;8;1000;7000;0.545505
Structure_6_5_6;8;8;1000;7000;0.527849
Structure_7_5_6;9;8;1000;7000;0.484374
Structure_3_6_6;5;8;1000;8000;0.600424
Structure_4_6_6;6;8;1000;6000;0.646968
Structure_5_6_6;7;8;1000;4000;0.673984
Structure_6_6_6;8;8;1000;4000;0.630056
Structure_7_6_6;9;8;1000;4000;0.586289
Structure_3_7_6;5;8;1000;8000;0.544815
Structure_4_7_6;6;8;1000;4000;0.685157
Structure_5_7_6;7;8;1000;4000;0.657154
Structure_6_7_6;8;8;1000;4000;0.629181
Structure_7_7_6;9;8;1000;4000;0.599794
Structure_3_8_6;5;8;1000;8000;0.528893
Structure_4_8_6;6;8;1000;8000;0.500358
Structure_5_8_6;7;8;1000;7000;0.572618
Structure_6_8_6;8;8;1000;7000;0.544682
Structure_7_8_6;9;8;1000;7000;0.516689
Structure_3_9_6;5;8;1000;7000;0.627466
Structure_4_9_6;6;8;1000;7000;0.617431
Structure_5_9_6;7;8;1000;7000;0.572177
Structure_6_9_6;8;8;1000;7000;0.562173
Structure_7_9_6;9;8;1000;7000;0.521063
Structure_3_10_6;5;8;1000;6000;0.679189
Structure_4_10_6;6;8;1000;6000;0.651312
Structure_5_10_6;7;8;1000;6000;0.62357
Structure_6_10_6;8;8;1000;6000;0.595629
Structure_7_10_6;9;8;1000;3000;0.609397
Structure_3_11_6;5;8;1000;8000;0.509664
Structure_4_11_6;6;8;1000;8000;0.476659
Structure_5_11_6;7;8;1000;8000;0.448837
Structure_6_11_6;8;8;1000;6000;0.580736
Structure_7_11_6;9;8;1000;6000;0.544849
Structure_3_12_6;5;8;1000;5000;0.685772
Structure_4_12_6;6;8;1000;5000;0.657589
Structure_5_12_6;7;8;1000;5000;0.629476
Structure_6_12_6;8;8;1000;4000;0.619227
Structure_7_12_6;9;8;1000;4000;0.591155
Structure_3_13_6;5;8;1000;6000;0.676864
Structure_4_13_6;6;8;1000;6000;0.648565
Structure_5_13_6;7;8;1000;6000;0.615245
Structure_6_13_6;8;8;1000;6000;0.587362
Structure_7_13_6;9;8;1000;5000;0.581517
Structure_3_14_6;5;8;1000;8000;0.561508
Structure_4_14_6;6;8;1000;8000;0.533985
Structure_5_14_6;7;8;1000;7000;0.551633
Structure_6_14_6;8;8;1000;6000;0.579065
Structure_7_14_6;9;8;1000;6000;0.549959
Structure_3_15_6;5;8;1000;6000;0.647942
Structure_4_15_6;6;8;1000;5000;0.687961
Structure_5_15_6;7;8;1000;5000;0.644431
Structure_6_15_6;8;8;1000;5000;0.600035
Structure_7_15_6;9;8;1000;5000;0.555762
Structure_3_16_6;5;8;1000;6000;0.644037
Structure_4_16_6;6;8;1000;5000;0.648635
Structure_5_16_6;7;8;1000;5000;0.620321
Structure_6_16_6;8;8;1000;5000;0.598945
Structure_7_16_6;9;8;1000;5000;0.567377
Structure_3_17_6;5;8;1000;6000;0.64308
Structure_4_17_6;6;8;1000;6000;0.614906
Structure_5_17_6;7;8;1000;5000;0.619058
Structure_6_17_6;8;8;1000;5000;0.616377
Structure_7_17_6;9;8;1000;5000;0.574981
Structure_3_18_6;5;8;1000;8000;0.603032
Structure_4_18_6;6;8;1000;5000;0.673506
Structure_5_18_6;7;8;1000;4000;0.65565
Structure_6_18_6;8;8;1000;4000;0.627702
Structure_7_18_6;9;8;1000;4000;0.599214
Structure_3_19_6;5;8;1000;8000;0.581605
Structure_4_19_6;6;8;1000;7000;0.610657
Structure_5_19_6;7;8;1000;7000;0.58157
Structure_6_19_6;8;8;1000;5000;0.608256
Structure_7_19_6;9;8;1000;4000;0.584634
Structure_3_20_6;5;8;1000;8000;0.585481
Structure_4_20_6;6;8;1000;6000;0.634169
Structure_5_20_6;7;8;1000;6000;0.60565
Structure_6_20_6;8;8;1000;5000;0.600669
Structure_7_20_6;9;8;1000;5000;0.572154
Structure_3_21_6;5;8;1000;5000;0.733816
Structure_4_21_6;6;8;1000;5000;0.689634
Structure_5_21_6;7;8;1000;5000;0.645331
Structure_6_21_6;8;8;1000;5000;0.614559
Structure_7_21_6;9;8;1000;5000;0.570608
Structure_3_22_6;5;8;1000;11000;0.117211
Structure_4_22_6;6;8;1000;6000;0.654763
Structure_5_22_6;7;8;1000;5000;0.633438
Structure_6_22_6;8;8;1000;4000;0.624295
Structure_7_22_6;9;8;1000;4000;0.596318
Structure_3_23_6;5;8;1000;8000;0.597327
Structure_4_23_6;6;8;1000;8000;0.569205
Structure_5_23_6;7;8;1000;5000;0.640112
Structure_6_23_6;8;8;1000;5000;0.612058
Structure_7_23_6;9;8;1000;4000;0.585855
Structure_3_24_6;5;8;1000;7000;0.594443
Structure_4_24_6;6;8;1000;5000;0.699469
Structure_5_24_6;7;8;1000;5000;0.663276
Structure_6_24_6;8;8;1000;5000;0.619619
Structure_7_24_6;9;8;1000;5000;0.575284
Structure_3_25_6;5;8;1000;6000;0.687007
Structure_4_25_6;6;8;1000;6000;0.654338
Structure_5_25_6;7;8;1000;6000;0.625665
Structure_6_25_6;8;8;1000;5000;0.617943
Structure_7_25_6;9;8;1000;4000;0.603504
Structure_3_26_6;5;8;1000;7000;0.633756
Structure_4_26_6;6;8;1000;7000;0.605197
Structure_5_26_6;7;8;1000;5000;0.652207
Structure_6_26_6;8;8;1000;5000;0.608153
Structure_7_26_6;9;8;1000;5000;0.572868
Structure_3_27_6;5;8;1000;8000;0.527364
Structure_4_27_6;6;8;1000;5000;0.657323
Structure_5_27_6;7;8;1000;5000;0.629396
Structure_6_27_6;8;8;1000;4000;0.61945
Structure_7_27_6;9;8;1000;4000;0.584303
Structure_3_28_6;5;8;1000;9000;0.523973
Structure_4_28_6;6;8;1000;6000;0.644748
Structure_5_28_6;7;8;1000;6000;0.616256
Structure_6_28_6;8;8;1000;6000;0.588126
Structure_7_28_6;9;8;1000;5000;0.582403
Structure_3_29_6;5;8;1000;6000;0.618495
Structure_4_29_6;6;8;1000;6000;0.656999
Structure_5_29_6;7;8;1000;6000;0.632605
Structure_6_29_6;8;8;1000;6000;0.588704
Structure_7_29_6;9;8;1000;6000;0.556096
Structure_3_30_6;5;8;1000;5000;0.687367
Structure_4_30_6;6;8;1000;5000;0.659767
Structure_5_30_6;7;8;1000;4000;0.665997
Structure_6_30_6;8;8;1000;4000;0.622949
Structure_7_30_6;9;8;1000;4000;0.578425
Structure_3_31_6;5;8;1000;7000;0.621325
Structure_4_31_6;6;8;1000;7000;0.588132
Structure_5_31_6;7;8;1000;7000;0.558307
Structure_6_31_6;8;8;1000;6000;0.59076
Structure_7_31_6;9;8;1000;4000;0.596707
Structure_3_32_6;5;8;1000;11000;0.125326
Structure_4_32_6;6;8;1000;10000;0.263931
Structure_5_32_6;7;8;1000;8000;0.498613
Structure_6_32_6;8;8;1000;6000;0.571961
Structure_7_32_6;9;8;1000;6000;0.528176
Structure_3_33_6;5;8;1000;7000;0.631027
Structure_4_33_6;6;8;1000;6000;0.635295
Structure_5_33_6;7;8;1000;5000;0.63002
Structure_6_33_6;8;8;1000;5000;0.609954
Structure_7_33_6;9;8;1000;5000;0.577308
Structure_3_34_6;5;8;1000;6000;0.654395
Structure_4_34_6;6;8;1000;5000;0.658202
Structure_5_34_6;7;8;1000;5000;0.630441
Structure_6_34_6;8;8;1000;4000;0.619115
Structure_7_34_6;9;8;1000;4000;0.59093
Structure_3_35_6;5;8;1000;6000;0.654677
Structure_4_35_6;6;8;1000;4000;0.709802
Structure_5_35_6;7;8;1000;4000;0.671943
Structure_6_35_6;8;8;1000;4000;0.62845
Structure_7_35_6;9;8;1000;4000;0.58432
Structure_3_36_6;5;8;1000;7000;0.654948
Structure_4_36_6;6;8;1000;7000;0.623336
Structure_5_36_6;7;8;1000;7000;0.59422
Structure_6_36_6;8;8;1000;6000;0.598938
Structure_7_36_6;9;8;1000;6000;0.570311
Structure_3_37_6;5;8;1000;8000;0.562526
Structure_4_37_6;6;8;1000;8000;0.532568
Structure_5_37_6;7;8;1000;7000;0.550731
Structure_6_37_6;8;8;1000;7000;0.523757
Structure_7_37_6;9;8;1000;6000;0.547746
Structure_3_38_6;5;8;1000;7000;0.53493
Structure_4_38_6;6;8;1000;7000;0.630296
Structure_5_38_6;7;8;1000;7000;0.586015
Structure_6_38_6;8;8;1000;7000;0.561037
Structure_7_38_6;9;8;1000;7000;0.51884
Structure_3_39_6;5;8;1000;8000;0.54135
Structure_4_39_6;6;8;1000;8000;0.513793
Structure_5_39_6;7;8;1000;7000;0.583335
Structure_6_39_6;8;8;1000;4000;0.624168
Structure_7_39_6;9;8;1000;4000;0.588332
Structure_3_40_6;5;8;1000;8000;0.54494
Structure_4_40_6;6;8;1000;7000;0.610506
Structure_5_40_6;7;8;1000;5000;0.632163
Structure_6_40_6;8;8;1000;5000;0.603758
Structure_7_40_6;9;8;1000;4000;0.586988
Structure_3_41_6;5;8;1000;8000;0.519045
Structure_4_41_6;6;8;1000;8000;0.490688
Structure_5_41_6;7;8;1000;7000;0.558931
Structure_6_41_6;8;8;1000;7000;0.530926
Structure_7_41_6;9;8;1000;5000;0.561725
Structure_3_42_6;5;8;1000;9000;0.146378
Structure_4_42_6;6;8;1000;7000;0.59966
Structure_5_42_6;7;8;1000;7000;0.559057
Structure_6_42_6;8;8;1000;7000;0.541945
Structure_7_42_6;9;8;1000;7000;0.498653
Structure_3_43_6;5;8;1000;7000;0.635537
Structure_4_43_6;6;8;1000;7000;0.605784
Structure_5_43_6;7;8;1000;5000;0.65801
Structure_6_43_6;8;8;1000;5000;0.614192
Structure_7_43_6;9;8;1000;5000;0.570051
Structure_3_44_6;5;8;1000;7000;0.609106
Structure_4_44_6;6;8;1000;5000;0.667049
Structure_5_44_6;7;8;1000;4000;0.651875
Structure_6_44_6;8;8;1000;4000;0.624431
Structure_7_44_6;9;8;1000;4000;0.596016
Structure_3_45_6;5;8;1000;7000;0.611888
Structure_4_45_6;6;8;1000;6000;0.644079
Structure_5_45_6;7;8;1000;6000;0.616048
Structure_6_45_6;8;8;1000;4000;0.63063
Structure_7_45_6;9;8;1000;4000;0.586596
Structure_3_46_6;5;8;1000;8000;0.543853
Structure_4_46_6;6;8;1000;5000;0.665778
Structure_5_46_6;7;8;1000;5000;0.645437
Structure_6_46_6;8;8;1000;4000;0.628587
Structure_7_46_6;9;8;1000;4000;0.60062
Structure_3_47_6;5;8;1000;8000;0.529578
Structure_4_47_6;6;8;1000;6000;0.62605
Structure_5_47_6;7;8;1000;6000;0.598413
Structure_6_47_6;8;8;1000;5000;0.608259
Structure_7_47_6;9;8;1000;5000;0.580144
Structure_3_48_6;5;8;1000;6000;0.640943
Structure_4_48_6;6;8;1000;5000;0.683452
Structure_5_48_6;7;8;1000;5000;0.658247
Structure_6_48_6;8;8;1000;5000;0.617107
Structure_7_48_6;9;8;1000;5000;0.573109
Structure_3_49_6;5;8;1000;8000;0.540558
Structure_4_49_6;6;8;1000;7000;0.618921
Structure_5_49_6;7;8;1000;6000;0.627563
Structure_6_49_6;8;8;1000;4000;0.630782
Structure_7_49_6;9;8;1000;4000;0.602811
Structure_3_50_6;5;8;1000;7000;0.610979
Structure_4_50_6;6;8;1000;5000;0.660808
Structure_5_50_6;7;8;1000;4000;0.649036
Structure_6_50_6;8;8;1000;4000;0.621638
Structure_7_50_6;9;8;1000;4000;0.577652
Structure_3_51_6;5;8;1000;5000;0.697105
Structure_4_51_6;6;8;1000;5000;0.667787
Structure_5_51_6;7;8;1000;5000;0.639815
Structure_6_51_6;8;8;1000;5000;0.611146
Structure_7_51_6;9;8;1000;4000;0.578481
Structure_3_52_6;5;8;1000;7000;0.635462
Structure_4_52_6;6;8;1000;5000;0.701217
Structure_5_52_6;7;8;1000;5000;0.657045
Structure_6_52_6;8;8;1000;5000;0.61382
Structure_7_52_6;9;8;1000;5000;0.569771
Structure_3_53_6;5;8;1000;5000;0.688234
Structure_4_53_6;6;8;1000;5000;0.660794
Structure_5_53_6;7;8;1000;4000;0.665354
Structure_6_53_6;8;8;1000;4000;0.621397
Structure_7_53_6;9;8;1000;4000;0.576515
Structure_3_54_6;5;8;1000;6000;0.656499
Structure_4_54_6;6;8;1000;6000;0.625093
Structure_5_54_6;7;8;1000;4000;0.650379
Structure_6_54_6;8;8;1000;4000;0.629826
Structure_7_54_6;9;8;1000;4000;0.585624
Structure_3_55_6;5;8;1000;11000;0.120318
Structure_4_55_6;6;8;1000;10000;0
Structure_5_55_6;7;8;1000;9000;0.473346
Structure_6_55_6;8;8;1000;7000;0.565926
Structure_7_55_6;9;8;1000;6000;0.570345
Structure_3_56_6;5;8;1000;8000;0.519642
Structure_4_56_6;6;8;1000;7000;0.542365
Structure_5_56_6;7;8;1000;7000;0.513101
Structure_6_56_6;8;8;1000;7000;0.560391
Structure_7_56_6;9;8;1000;7000;0.518128
Structure_3_57_6;5;8;1000;5000;0.687977
Structure_4_57_6;6;8;1000;5000;0.665661
Structure_5_57_6;7;8;1000;5000;0.637703
Structure_6_57_6;8;8;1000;4000;0.622885
Structure_7_57_6;9;8;1000;4000;0.594815
Structure_3_58_6;5;8;1000;6000;0.67726
Structure_4_58_6;6;8;1000;6000;0.648927
Structure_5_58_6;7;8;1000;6000;0.620604
Structure_6_58_6;8;8;1000;6000;0.590784
Structure_7_58_6;9;8;1000;6000;0.562725
Structure_3_59_6;5;8;1000;7000;0.60864
Structure_4_59_6;6;8;1000;6000;0.674573
Structure_5_59_6;7;8;1000;6000;0.630859
Structure_6_59_6;8;8;1000;6000;0.586826
Structure_7_59_6;9;8;1000;6000;0.542389
Structure_3_60_6;5;8;1000;5000;0.689233
Structure_4_60_6;6;8;1000;5000;0.666985
Structure_5_60_6;7;8;1000;5000;0.637723
Structure_6_60_6;8;8;1000;5000;0.609737
Structure_7_60_6;9;8;1000;4000;0.584964
Structure_3_61_6;5;8;1000;6000;0.647106
Structure_4_61_6;6;8;1000;6000;0.617133
Structure_5_61_6;7;8;1000;6000;0.587377
Structure_6_61_6;8;8;1000;6000;0.559281
Structure_7_61_6;9;8;1000;5000;0.547485
Structure_3_62_6;5;8;1000;7000;0.591655
Structure_4_62_6;6;8;1000;6000;0.627376
Structure_5_62_6;7;8;1000;6000;0.594217
Structure_6_62_6;8;8;1000;6000;0.54992
Structure_7_62_6;9;8;1000;6000;0.50598
Structure_3_63_6;5;8;1000;6000;0.647691
Structure_4_63_6;6;8;1000;5000;0.639389
Structure_5_63_6;7;8;1000;5000;0.611467
Structure_6_63_6;8;8;1000;5000;0.604415
Structure_7_63_6;9;8;1000;5000;0.561216
Structure_3_64_6;5;8;1000;6000;0.674342
Structure_4_64_6;6;8;1000;6000;0.645818
Structure_5_64_6;7;8;1000;5000;0.639801
Structure_6_64_6;8;8;1000;5000;0.611684
Structure_7_64_6;9;8;1000;5000;0.584177
Structure_3_65_6;5;8;1000;6000;0.661242
Structure_4_65_6;6;8;1000;5000;0.678347
Structure_5_65_6;7;8;1000;5000;0.653448
Structure_6_65_6;8;8;1000;5000;0.609281
Structure_7_65_6;9;8;1000;5000;0.565633
Structure_3_66_6;5;8;1000;8000;0.527863
Structure_4_66_6;6;8;1000;8000;0.499884
Structure_5_66_6;7;8;1000;7000;0.550333
Structure_6_66_6;8;8;1000;5000;0.609501
Structure_7_66_6;9;8;1000;4000;0.577372
Structure_3_67_6;5;8;1000;7000;0.62752
Structure_4_67_6;6;8;1000;6000;0.632193
Structure_5_67_6;7;8;1000;5000;0.627703
Structure_6_67_6;8;8;1000;5000;0.61232
Structure_7_67_6;9;8;1000;5000;0.576446
Structure_3_68_6;5;8;1000;8000;0.542067
Structure_4_68_6;6;8;1000;8000;0.518298
Structure_5_68_6;7;8;1000;6000;0.619916
Structure_6_68_6;8;8;1000;4000;0.625088
Structure_7_68_6;9;8;1000;4000;0.587746
Structure_3_69_6;5;8;1000;9000;0.542897
Structure_4_69_6;6;8;1000;8000;0.574401
Structure_5_69_6;7;8;1000;8000;0.545782
Structure_6_69_6;8;8;1000;5000;0.614005
Structure_7_69_6;9;8;1000;4000;0.587354
Structure_3_70_6;5;8;1000;7000;0.632235
Structure_4_70_6;6;8;1000;5000;0.700169
Structure_5_70_6;7;8;1000;5000;0.662738
Structure_6_70_6;8;8;1000;5000;0.619371
Structure_7_70_6;9;8;1000;5000;0.577896
Structure_3_71_6;5;8;1000;6000;0.663108
Structure_4_71_6;6;8;1000;5000;0.666482
Structure_5_71_6;7;8;1000;5000;0.638665
Structure_6_71_6;8;8;1000;5000;0.610923
Structure_7_71_6;9;8;1000;5000;0.583015
Structure_3_72_6;5;8;1000;8000;0.569925
Structure_4_72_6;6;8;1000;7000;0.592906
Structure_5_72_6;7;8;1000;5000;0.648166
Structure_6_72_6;8;8;1000;5000;0.610849
Structure_7_72_6;9;8;1000;5000;0.566613
Structure_3_73_6;5;8;1000;6000;0.665787
Structure_4_73_6;6;8;1000;6000;0.636959
Structure_5_73_6;7;8;1000;5000;0.638524
Structure_6_73_6;8;8;1000;5000;0.610613
Structure_7_73_6;9;8;1000;4000;0.600221
Structure_3_74_6;5;8;1000;9000;0.1265
Structure_4_74_6;6;8;1000;7000;0.59331
Structure_5_74_6;7;8;1000;5000;0.647978
Structure_6_74_6;8;8;1000;5000;0.603811
Structure_7_74_6;9;8;1000;5000;0.568446
Structure_3_75_6;5;8;1000;7000;0.609906
Structure_4_75_6;6;8;1000;7000;0.581795
Structure_5_75_6;7;8;1000;6000;0.613322
Structure_6_75_6;8;8;1000;6000;0.585021
Structure_7_75_6;9;8;1000;6000;0.556719
Structure_3_76_6;5;8;1000;7000;0.572415
Structure_4_76_6;6;8;1000;7000;0.542041
Structure_5_76_6;7;8;1000;7000;0.51395
Structure_6_76_6;8;8;1000;7000;0.485708
Structure_7_76_6;9;8;1000;6000;0.542439
Structure_3_77_6;5;8;1000;7000;0.585882
Structure_4_77_6;6;8;1000;7000;0.541104
Structure_5_77_6;7;8;1000;7000;0.556394
Structure_6_77_6;8;8;1000;7000;0.52221
Structure_7_77_6;9;8;1000;7000;0.486618
Structure_3_78_6;5;8;1000;10000;0.146274
Structure_4_78_6;6;8;1000;9000;0.491871
Structure_5_78_6;7;8;1000;6000;0.617946
Structure_6_78_6;8;8;1000;4000;0.622325
Structure_7_78_6;9;8;1000;4000;0.578398
Structure_3_79_6;5;8;1000;7000;0.608996
Structure_4_79_6;6;8;1000;5000;0.659378
Structure_5_79_6;7;8;1000;4000;0.650468
Structure_6_79_6;8;8;1000;4000;0.622436
Structure_7_79_6;9;8;1000;4000;0.595055
Structure_3_80_6;5;8;1000;6000;0.656754
Structure_4_80_6;6;8;1000;5000;0.659301
Structure_5_80_6;7;8;1000;5000;0.631864
Structure_6_80_6;8;8;1000;5000;0.603838
Structure_7_80_6;9;8;1000;5000;0.575901
Structure_3_81_6;5;8;1000;6000;0.635775
Structure_4_81_6;6;8;1000;6000;0.606915
Structure_5_81_6;7;8;1000;6000;0.578511
Structure_6_81_6;8;8;1000;6000;0.551174
Structure_7_81_6;9;8;1000;6000;0.523169
Structure_3_82_6;5;8;1000;6000;0.689674
Structure_4_82_6;6;8;1000;6000;0.647063
Structure_5_82_6;7;8;1000;6000;0.617432
Structure_6_82_6;8;8;1000;6000;0.575022
Structure_7_82_6;9;8;1000;6000;0.534944
Structure_3_83_6;5;8;1000;6000;0.681503
Structure_4_83_6;6;8;1000;6000;0.649645
Structure_5_83_6;7;8;1000;6000;0.619369
Structure_6_83_6;8;8;1000;6000;0.591435
Structure_7_83_6;9;8;1000;5000;0.584244
Structure_3_84_6;5;8;1000;7000;0.6032
Structure_4_84_6;6;8;1000;6000;0.673126
Structure_5_84_6;7;8;1000;6000;0.630474
Structure_6_84_6;8;8;1000;6000;0.5873
Structure_7_84_6;9;8;1000;6000;0.546293
Structure_3_85_6;5;8;1000;6000;0.675466
Structure_4_85_6;6;8;1000;6000;0.645545
Structure_5_85_6;7;8;1000;4000;0.650922
Structure_6_85_6;8;8;1000;4000;0.622705
Structure_7_85_6;9;8;1000;4000;0.586739
Structure_3_86_6;5;8;1000;12000;0.209055
Structure_4_86_6;6;8;1000;8000;0.563202
Structure_5_86_6;7;8;1000;5000;0.637693
Structure_6_86_6;8;8;1000;5000;0.609703
Structure_7_86_6;9;8;1000;4000;0.579937
Structure_3_87_6;5;8;1000;8000;0.580199
Structure_4_87_6;6;8;1000;5000;0.685348
Structure_5_87_6;7;8;1000;5000;0.640965
Structure_6_87_6;8;8;1000;5000;0.610406
Structure_7_87_6;9;8;1000;5000;0.570819
Structure_3_88_6;5;8;1000;8000;0.536734
Structure_4_88_6;6;8;1000;8000;0.5098
Structure_5_88_6;7;8;1000;8000;0.482177
Structure_6_88_6;8;8;1000;6000;0.572865
Structure_7_88_6;9;8;1000;5000;0.576469
Structure_3_89_6;5;8;1000;8000;0.534257
Structure_4_89_6;6;8;1000;6000;0.64514
Structure_5_89_6;7;8;1000;6000;0.601195
Structure_6_89_6;8;8;1000;6000;0.572702
Structure_7_89_6;9;8;1000;6000;0.528666
Structure_3_90_6;5;8;1000;8000;0.600067
Structure_4_90_6;6;8;1000;4000;0.713089
Structure_5_90_6;7;8;1000;4000;0.668268
Structure_6_90_6;8;8;1000;4000;0.63136
Structure_7_90_6;9;8;1000;4000;0.586518
Structure_3_91_6;5;8;1000;7000;0.65773
Structure_4_91_6;6;8;1000;7000;0.624929
Structure_5_91_6;7;8;1000;7000;0.595275
Structure_6_91_6;8;8;1000;4000;0.631251
Structure_7_91_6;9;8;1000;4000;0.603109
Structure_3_92_6;5;8;1000;7000;0.610701
Structure_4_92_6;6;8;1000;7000;0.582606
Structure_5_92_6;7;8;1000;7000;0.554839
Structure_6_92_6;8;8;1000;5000;0.604066
Structure_7_92_6;9;8;1000;4000;0.587327
Structure_3_93_6;5;8;1000;8000;0.518274
Structure_4_93_6;6;8;1000;6000;0.60558
Structure_5_93_6;7;8;1000;5000;0.647396
Structure_6_93_6;8;8;1000;5000;0.603483
Structure_7_93_6;9;8;1000;5000;0.559348
Structure_3_94_6;5;8;1000;6000;0.665639
Structure_4_94_6;6;8;1000;6000;0.630075
Structure_5_94_6;7;8;1000;4000;0.649261
Structure_6_94_6;8;8;1000;4000;0.620609
Structure_7_94_6;9;8;1000;4000;0.592641
Structure_3_95_6;5;8;1000;9000;0.128245
Structure_4_95_6;6;8;1000;9000;0.052889
Structure_5_95_6;7;8;1000;6000;0.615503
Structure_6_95_6;8;8;1000;5000;0.609564
Structure_7_95_6;9;8;1000;5000;0.581241
Structure_3_96_6;5;8;1000;6000;0.647501
Structure_4_96_6;6;8;1000;6000;0.617
Structure_5_96_6;7;8;1000;5000;0.654055
Structure_6_96_6;8;8;1000;5000;0.612965
Structure_7_96_6;9;8;1000;5000;0.569415
Structure_3_97_6;5;8;1000;8000;0.543721
Structure_4_97_6;6;8;1000;8000;0.515994
Structure_5_97_6;7;8;1000;5000;0.632364
Structure_6_97_6;8;8;1000;4000;0.622456
Structure_7_97_6;9;8;1000;4000;0.593886
Structure_3_98_6;5;8;1000;5000;0.687187
Structure_4_98_6;6;8;1000;5000;0.665533
Structure_5_98_6;7;8;1000;5000;0.636722
Structure_6_98_6;8;8;1000;5000;0.608831
Structure_7_98_6;9;8;1000;5000;0.580304
Structure_3_99_6;5;8;1000;7000;0.623228
Structure_4_99_6;6;8;1000;5000;0.69494
Structure_5_99_6;7;8;1000;5000;0.653676
Structure_6_99_6;8;8;1000;5000;0.616081
Structure_7_99_6;9;8;1000;5000;0.57499
Structure_3_100_6;5;8;1000;5000;0.705336
Structure_4_100_6;6;8;1000;5000;0.677343
Structure_5_100_6;7;8;1000;5000;0.647123
Structure_6_100_6;8;8;1000;5000;0.617696
Structure_7_100_6;9;8;1000;3000;0.593308
Structure_3_101_6;5;8;1000;5000;0.726511
Structure_4_101_6;6;8;1000;5000;0.680395
